ElapsedTime,Unix,VBUS,IBUS,DP,DM,CC1,CC2,TEMP,CHARGE,ENERGY,PWR,,,,
01:01.9,61.9,11.988338,0.868555,0.033,0.045,0.003,1.588,35.882813,0.014459499,0.17328147,10.412531,,,,
01:01.9,61.92,11.987869,0.940905,0.032,0.047,0.003,1.589,35.882813,0.014464726,0.17334413,11.279446,,,,
01:01.9,61.94,11.987127,0.95815,0.033,0.047,0.004,1.589,35.882813,0.014470049,0.17340794,11.485466,,,,
01:02.0,61.96,11.985877,0.973859,0.032,0.047,0.003,1.59,35.882813,0.014475459,0.17347279,11.672554,,,,
01:02.0,61.98,11.985154,0.989672,0.032,0.047,0.004,1.589,35.882813,0.014480957,0.17353868,11.861371,,,,
01:02.0,62,11.98449,0.994013,0.032,0.048,0.003,1.59,35.882813,0.01448648,0.17360487,11.912739,,,,
01:02.0,62.02,11.984236,0.988223,0.03,0.045,0.004,1.59,35.882813,0.01449197,0.17367066,11.843098,,,,
01:02.0,62.04,11.983904,0.987809,0.032,0.049,0.004,1.59,35.882813,0.014497458,0.17373643,11.837808,,,,
01:02.1,62.06,11.983572,0.89532,0.033,0.05,0.003,1.59,35.882813,0.014502432,0.17379603,10.729132,,,,
01:02.1,62.08,11.98363,0.897903,0.033,0.05,0.004,1.59,35.882813,0.01450742,0.17385581,10.760137,,,,
01:02.1,62.1,11.981697,1.043915,0.033,0.048,0.005,1.589,35.882813,0.014513219,0.1739253,12.507873,,,,
01:02.1,62.12,11.980662,1.033373,0.033,0.049,0.005,1.59,35.882813,0.01451896,0.17399408,12.380493,,,,
01:02.1,62.14,11.980525,0.936499,0.033,0.048,0.003,1.589,35.882813,0.014524163,0.17405641,11.21975,,,,
01:02.2,62.16,12.042791,0.630939,0.033,0.047,0.002,1.586,35.882813,0.014527668,0.17409862,7.5982665,,,,
01:02.2,62.18,12.067302,0.494045,0.032,0.046,0.001,1.586,35.882813,0.014530413,0.17413175,5.9617902,,,,
01:02.2,62.2,12.06365,0.49423,0.033,0.05,0.003,1.587,35.882813,0.014533159,0.17416487,5.9622177,,,,
01:02.2,62.22,12.059978,0.494484,0.033,0.047,0.002,1.587,35.882813,0.014535906,0.174198,5.9634662,,,,
01:02.2,62.24,12.056384,0.494721,0.033,0.05,0.002,1.587,35.882813,0.014538654,0.17423114,5.9645463,,,,
01:02.3,62.26,12.053064,0.494922,0.032,0.047,0.003,1.588,35.882813,0.014541404,0.17426428,5.9653265,,,,
01:02.3,62.28,11.997752,0.649444,0.033,0.047,0.004,1.589,35.882813,0.014545012,0.17430756,7.791868,,,,
01:02.3,62.3,11.944412,1.027217,0.033,0.048,0.005,1.589,35.882813,0.014550719,0.17437573,12.269503,,,,
01:02.3,62.32,11.945369,1.035264,0.033,0.047,0.005,1.588,35.882813,0.01455647,0.17444443,12.36661,,,,
01:02.3,62.34,11.947048,1.048341,0.033,0.046,0.005,1.589,35.882813,0.014562294,0.17451401,12.52458,,,,
01:02.4,62.36,11.948748,1.061221,0.033,0.045,0.004,1.59,35.882813,0.01456819,0.17458446,12.680262,,,,
01:02.4,62.38,11.950994,0.962822,0.029,0.045,0.003,1.589,35.882813,0.014573539,0.17464838,11.50668,,,,
01:02.4,62.4,11.95365,0.953708,0.033,0.048,0.003,1.59,35.882813,0.014578837,0.17471172,11.400292,,,,
01:02.4,62.42,11.955486,0.972487,0.033,0.045,0.003,1.589,35.882813,0.01458424,0.17477631,11.626555,,,,
01:02.4,62.44,11.956931,0.988251,0.032,0.047,0.004,1.59,35.882813,0.01458973,0.17484196,11.816449,,,,
01:02.5,62.46,11.958279,0.999132,0.032,0.047,0.004,1.59,35.882813,0.014595281,0.17490834,11.947899,,,,
01:02.5,62.48,11.971638,0.883965,0.032,0.048,0.003,1.587,35.882813,0.014600192,0.17496713,10.582509,,,,
01:02.5,62.5,12.020427,0.504048,0.033,0.047,0.003,1.586,35.882813,0.014602992,0.17500079,6.0588722,,,,
01:02.5,62.52,12.015115,0.5027,0.031,0.046,0.003,1.588,35.890625,0.014605785,0.17503434,6.0399983,,,,
01:02.5,62.54,11.958748,0.745965,0.032,0.046,0.003,1.589,35.890625,0.014609929,0.1750839,8.9208075,,,,
01:02.6,62.56,11.960056,0.816371,0.032,0.048,0.003,1.589,35.890625,0.014614465,0.17513815,9.7638429,,,,
01:02.6,62.58,11.961834,0.873194,0.033,0.049,0.003,1.589,35.890625,0.014619316,0.17519617,10.445002,,,,
01:02.6,62.6,11.963064,0.918444,0.031,0.047,0.004,1.588,35.890625,0.014624418,0.17525722,10.987404,,,,
01:02.6,62.62,11.963709,0.966282,0.032,0.048,0.003,1.589,35.890625,0.014629787,0.17532144,11.560317,,,,
01:02.6,62.64,11.964412,0.982039,0.031,0.048,0.003,1.589,35.890625,0.014635242,0.17538671,11.749519,,,,
01:02.7,62.66,11.965564,0.941729,0.033,0.049,0.004,1.589,35.890625,0.014640474,0.17544932,11.268319,,,,
01:02.7,62.68,11.966795,0.897219,0.032,0.048,0.003,1.589,35.890625,0.014645459,0.17550897,10.736836,,,,
01:02.7,62.7,11.968806,0.862265,0.032,0.048,0.003,1.588,35.890625,0.014650249,0.1755663,10.320283,,,,
01:02.7,62.72,11.970154,0.851752,0.033,0.051,0.003,1.589,35.890625,0.014654981,0.17562294,10.195603,,,,
01:02.7,62.74,11.970623,0.943906,0.033,0.047,0.004,1.589,35.890625,0.014660225,0.17568572,11.299143,,,,
01:02.8,62.76,11.970408,0.990062,0.033,0.049,0.005,1.589,35.890625,0.014665725,0.17575156,11.851446,,,,
01:02.8,62.78,11.970505,1.030911,0.033,0.047,0.003,1.589,35.890625,0.014671453,0.17582012,12.340525,,,,
01:02.8,62.8,11.970916,0.984039,0.03,0.044,0.003,1.59,35.890625,0.014676919,0.17588556,11.779848,,,,
01:02.8,62.82,11.971423,1.000166,0.031,0.045,0.004,1.589,35.890625,0.014682476,0.17595208,11.97341,,,,
01:02.8,62.84,11.972439,0.859364,0.032,0.047,0.003,1.588,35.890625,0.01468725,0.17600924,10.288683,,,,
01:02.9,62.86,11.973357,1.024803,0.031,0.048,0.004,1.59,35.890625,0.014692943,0.17607741,12.270332,,,,
01:02.9,62.88,11.972693,1.025245,0.033,0.048,0.003,1.59,35.890625,0.014698639,0.1761456,12.274944,,,,
01:02.9,62.9,11.972615,0.995687,0.033,0.048,0.004,1.59,35.890625,0.014704171,0.17621183,11.920977,,,,
01:02.9,62.92,11.973025,0.975287,0.037,0.049,0.003,1.589,35.890625,0.014709589,0.1762767,11.677136,,,,
01:02.9,62.94,12.040017,0.551938,0.033,0.048,0.001,1.587,35.890625,0.014712655,0.17631362,6.6453429,,,,
01:03.0,62.96,12.054705,0.496278,0.032,0.048,0.001,1.586,35.898438,0.014715413,0.17634686,5.9824849,,,,
01:03.0,62.98,12.051912,0.496499,0.032,0.05,0.002,1.587,35.898438,0.014718171,0.1763801,5.9837623,,,,
01:03.0,63,12.04906,0.496793,0.033,0.047,0.002,1.588,35.898438,0.014720931,0.17641335,5.9858887,,,,
01:03.0,63.02,12.046267,0.497183,0.034,0.047,0.002,1.589,35.898438,0.014723693,0.17644663,5.9891992,,,,
01:03.0,63.04,12.043748,0.497433,0.034,0.048,0.002,1.589,35.898438,0.014726456,0.17647991,5.9909577,,,,
01:03.1,63.06,11.967537,0.81203,0.033,0.046,0.004,1.589,35.898438,0.014730968,0.1765339,9.7179991,,,,
01:03.1,63.08,11.919548,1.004584,0.033,0.045,0.004,1.59,35.898438,0.014736549,0.17660042,11.974187,,,,
01:03.1,63.1,11.92283,1.024799,0.032,0.045,0.004,1.59,35.898438,0.014742242,0.1766683,12.218504,,,,
01:03.1,63.12,11.92617,1.044635,0.032,0.047,0.003,1.588,35.898438,0.014748046,0.17673752,12.458495,,,,
01:03.1,63.14,11.929451,1.052248,0.031,0.048,0.004,1.59,35.898438,0.014753891,0.17680725,12.552741,,,,
01:03.2,63.16,11.972263,0.934865,0.032,0.047,0.003,1.588,35.898438,0.014759085,0.17686943,11.19245,,,,
01:03.2,63.18,11.998611,0.928801,0.032,0.05,0.003,1.59,35.890625,0.014764245,0.17693135,11.144322,,,,
01:03.2,63.2,11.997341,0.938152,0.03,0.049,0.003,1.589,35.890625,0.014769457,0.17699388,11.255329,,,,
01:03.2,63.22,11.99615,0.937682,0.032,0.049,0.004,1.588,35.890625,0.014774666,0.17705637,11.248574,,,,
01:03.2,63.24,11.99533,0.859107,0.032,0.047,0.004,1.589,35.890625,0.014779439,0.17711362,10.305272,,,,
01:03.3,63.26,11.994763,0.846967,0.033,0.048,0.004,1.59,35.890625,0.014784145,0.17717006,10.159168,,,,
01:03.3,63.28,11.995994,0.624473,0.033,0.047,0.002,1.587,35.890625,0.014787614,0.17721168,7.4911744,,,,
01:03.3,63.3,11.998865,0.470506,0.033,0.048,0.001,1.588,35.890625,0.014790228,0.17724304,5.645538,,,,
01:03.3,63.32,11.99949,0.672094,0.034,0.046,0.003,1.588,35.890625,0.014793962,0.17728785,8.0647852,,,,
01:03.3,63.34,11.997498,0.828599,0.034,0.047,0.003,1.588,35.890625,0.014798565,0.17734307,9.9411148,,,,
01:03.4,63.36,11.996306,0.853635,0.033,0.046,0.003,1.59,35.890625,0.014803307,0.17739997,10.240467,,,,
01:03.4,63.38,11.994568,0.94418,0.034,0.047,0.003,1.589,35.890625,0.014808553,0.17746288,11.325031,,,,
01:03.4,63.4,11.993279,0.91813,0.032,0.046,0.004,1.588,35.898438,0.014813654,0.17752406,11.011389,,,,
01:03.4,63.42,11.992146,0.98354,0.033,0.048,0.004,1.59,35.898438,0.014819118,0.17758958,11.794755,,,,
01:03.4,63.44,11.991463,0.880352,0.032,0.046,0.003,1.59,35.898438,0.014824009,0.17764823,10.556708,,,,
01:03.5,63.46,11.991463,0.858769,0.033,0.046,0.003,1.588,35.898438,0.01482878,0.17770544,10.297897,,,,
01:03.5,63.48,11.991287,0.91527,0.033,0.047,0.004,1.589,35.898438,0.014833864,0.17776642,10.975265,,,,
01:03.5,63.5,11.990271,0.971191,0.03,0.044,0.005,1.589,35.898438,0.01483926,0.17783111,11.644843,,,,
01:03.5,63.52,11.988865,0.967477,0.033,0.045,0.003,1.589,35.898438,0.014844635,0.17789555,11.598951,,,,
01:03.5,63.54,11.988591,0.881173,0.033,0.044,0.003,1.59,35.898438,0.01484953,0.17795424,10.564023,,,,
01:03.6,63.56,11.987771,0.967658,0.033,0.045,0.004,1.59,35.898438,0.014854906,0.17801868,11.600063,,,,
01:03.6,63.58,11.986814,0.964451,0.036,0.05,0.004,1.588,35.898438,0.014860264,0.17808291,11.560695,,,,
01:03.6,63.6,11.986267,0.954038,0.031,0.044,0.003,1.589,35.898438,0.014865564,0.17814644,11.435354,,,,
01:03.6,63.62,11.985681,0.943689,0.036,0.051,0.003,1.589,35.898438,0.014870807,0.17820928,11.310755,,,,
01:03.6,63.64,11.985857,0.756957,0.033,0.045,0.004,1.589,35.898438,0.014875012,0.17825968,9.0727784,,,,
01:03.7,63.66,11.984314,1.025141,0.032,0.044,0.005,1.589,35.898438,0.014880708,0.17832793,12.285612,,,,
01:03.7,63.68,11.982908,1.039819,0.032,0.047,0.004,1.589,35.898438,0.014886484,0.17839716,12.460055,,,,
01:03.7,63.7,11.982048,1.006012,0.033,0.046,0.004,1.589,35.898438,0.014892073,0.17846412,12.054084,,,,
01:03.7,63.72,12.004646,0.780246,0.033,0.045,0.002,1.588,35.898438,0.014896408,0.17851616,9.366577,,,,
01:03.7,63.74,12.056228,0.492705,0.031,0.046,0.003,1.588,35.898438,0.014899145,0.17854916,5.9401638,,,,
01:03.8,63.76,12.053826,0.493067,0.032,0.046,0.002,1.586,35.898438,0.014901885,0.17858218,5.9433438,,,,
01:03.8,63.78,12.050896,0.493498,0.032,0.046,0.002,1.587,35.898438,0.014904626,0.17861522,5.9470931,,,,
01:03.8,63.8,12.048162,0.4938,0.032,0.046,0.003,1.587,35.898438,0.014907369,0.17864827,5.9493824,,,,
01:03.8,63.82,12.045486,0.494138,0.033,0.047,0.002,1.589,35.898438,0.014910115,0.17868134,5.9521324,,,,
01:03.8,63.84,12.043025,0.494315,0.032,0.046,0.003,1.588,35.898438,0.014912861,0.17871441,5.9530479,,,,
01:03.9,63.86,11.943338,0.95168,0.032,0.047,0.004,1.589,35.898438,0.014918148,0.17877756,11.366236,,,,
01:03.9,63.88,11.920916,1.016268,0.032,0.048,0.005,1.589,35.898438,0.014923794,0.17884486,12.114845,,,,
01:03.9,63.9,11.924041,1.067369,0.033,0.046,0.005,1.589,35.898438,0.014929724,0.17891557,12.727352,,,,
01:03.9,63.92,11.927283,1.067088,0.03,0.045,0.003,1.589,35.898438,0.014935652,0.17898628,12.727461,,,,
01:03.9,63.94,11.937634,1.027849,0.032,0.047,0.003,1.589,35.898438,0.014941362,0.17905444,12.270085,,,,
01:04.0,63.96,12.004099,0.887152,0.033,0.048,0.005,1.589,35.898438,0.014946291,0.17911361,10.64946,,,,
01:04.0,63.98,12.002615,0.929944,0.031,0.048,0.004,1.589,35.898438,0.014951457,0.17917562,11.16176,,,,
01:04.0,64,12.000798,0.930906,0.033,0.05,0.005,1.589,35.898438,0.014956629,0.17923768,11.171615,,,,
01:04.0,64.02,11.99906,0.952827,0.033,0.051,0.004,1.588,35.898438,0.014961922,0.1793012,11.433028,,,,
01:04.0,64.04,11.998123,0.891377,0.033,0.049,0.004,1.588,35.898438,0.014966875,0.17936061,10.694851,,,,
01:04.1,64.06,11.998123,0.699089,0.033,0.05,0.003,1.588,35.898438,0.014970758,0.17940721,8.3877558,,,,
01:04.1,64.08,12.000916,0.467774,0.032,0.048,0.001,1.587,35.898438,0.014973357,0.1794384,5.6137165,,,,
01:04.1,64.1,12.002224,0.606817,0.034,0.048,0.002,1.588,35.898438,0.014976728,0.17947886,7.2831536,,,,
01:04.1,64.12,12.000388,0.837536,0.033,0.048,0.003,1.588,35.898438,0.014981381,0.1795347,10.050757,,,,
01:04.1,64.14,11.998552,0.913423,0.034,0.049,0.004,1.588,35.898438,0.014986456,0.17959559,10.959753,,,,
01:04.2,64.16,11.99613,0.941516,0.033,0.05,0.004,1.588,35.898438,0.014991687,0.17965833,11.294548,,,,
01:04.2,64.18,11.994724,1.007388,0.033,0.046,0.003,1.588,35.90625,0.014997283,0.17972546,12.083341,,,,
01:04.2,64.2,11.993513,0.900873,0.031,0.045,0.003,1.59,35.90625,0.015002288,0.17978549,10.804632,,,,
01:04.2,64.22,11.993103,0.885245,0.033,0.048,0.004,1.588,35.90625,0.015007206,0.17984447,10.616834,,,,
01:04.2,64.24,11.991834,0.966906,0.033,0.048,0.004,1.589,35.90625,0.015012578,0.17990889,11.594976,,,,
01:04.3,64.26,11.990017,1.027378,0.035,0.049,0.003,1.59,35.90625,0.015018285,0.17997732,12.31828,,,,
01:04.3,64.28,11.989236,0.928737,0.032,0.045,0.004,1.589,35.90625,0.015023445,0.18003918,11.134847,,,,
01:04.3,64.3,11.98865,0.936193,0.034,0.048,0.004,1.589,35.90625,0.015028646,0.18010154,11.22369,,,,
01:04.3,64.32,11.988943,0.853232,0.033,0.046,0.003,1.59,35.90625,0.015033386,0.18015837,10.22935,,,,
01:04.3,64.34,11.988611,0.930773,0.032,0.046,0.003,1.587,35.90625,0.015038557,0.18022036,11.158675,,,,
01:04.4,64.36,11.988259,0.882911,0.033,0.046,0.003,1.589,35.90625,0.015043462,0.18027916,10.584566,,,,
01:04.4,64.38,11.988084,0.871971,0.033,0.048,0.004,1.591,35.90625,0.015048307,0.18033724,10.453262,,,,
01:04.4,64.4,11.987869,0.868418,0.033,0.048,0.003,1.589,35.90625,0.015053131,0.18039507,10.410481,,,,
01:04.4,64.42,11.987927,0.88607,0.033,0.044,0.003,1.591,35.90625,0.015058054,0.18045408,10.622142,,,,
01:04.4,64.44,11.987127,0.887748,0.033,0.048,0.005,1.589,35.90625,0.015062986,0.1805132,10.641548,,,,
01:04.5,64.46,11.985115,1.04678,0.035,0.048,0.004,1.589,35.90625,0.015068801,0.1805829,12.545779,,,,
01:04.5,64.48,11.983884,1.037011,0.035,0.048,0.005,1.59,35.90625,0.015074562,0.18065194,12.42742,,,,
01:04.5,64.5,11.983572,0.95001,0.035,0.044,0.003,1.588,35.90625,0.01507984,0.18071519,11.384513,,,,
01:04.5,64.52,12.048045,0.670335,0.033,0.048,0.002,1.588,35.90625,0.015083564,0.18076006,8.0762262,,,,
01:04.5,64.54,12.062322,0.497264,0.034,0.047,0.002,1.587,35.90625,0.015086327,0.18079338,5.9981585,,,,
01:04.6,64.56,12.059158,0.497155,0.033,0.046,0.002,1.588,35.90625,0.015089089,0.18082669,5.9952707,,,,
01:04.6,64.58,12.055818,0.497192,0.034,0.047,0.002,1.588,35.90625,0.015091851,0.18085999,5.9940563,,,,
01:04.6,64.6,12.052713,0.497264,0.032,0.046,0.002,1.587,35.90625,0.015094614,0.18089329,5.9933803,,,,
01:04.6,64.62,12.049783,0.497183,0.034,0.046,0.003,1.588,35.90625,0.015097376,0.18092657,5.9909473,,,,
01:04.6,64.64,12.009744,0.700207,0.033,0.046,0.004,1.589,35.90625,0.015101266,0.18097329,8.4093068,,,,
01:04.7,64.66,11.922556,1.023921,0.033,0.046,0.004,1.589,35.90625,0.015106954,0.18104111,12.207755,,,,
01:04.7,64.68,11.925076,1.047078,0.033,0.047,0.004,1.588,35.90625,0.015112771,0.18111048,12.486485,,,,
01:04.7,64.7,11.928103,1.061688,0.033,0.044,0.005,1.588,35.90625,0.015118669,0.18118083,12.663924,,,,
01:04.7,64.72,11.93113,1.062372,0.033,0.047,0.005,1.587,35.90625,0.015124572,0.18125125,12.675298,,,,
01:04.7,64.74,11.972576,0.954979,0.033,0.045,0.004,1.589,35.90625,0.015129877,0.18131477,11.433559,,,,
01:04.8,64.76,11.998025,0.946642,0.033,0.046,0.004,1.588,35.90625,0.015135136,0.18137787,11.357834,,,,
01:04.8,64.78,11.996736,0.935754,0.035,0.047,0.004,1.589,35.90625,0.015140335,0.18144024,11.225994,,,,
01:04.8,64.8,11.995486,0.945439,0.034,0.048,0.004,1.589,35.90625,0.015145587,0.18150324,11.341,,,,
01:04.8,64.82,11.994002,0.979077,0.035,0.048,0.003,1.589,35.90625,0.015151027,0.18156848,11.743051,,,,
01:04.8,64.84,11.992654,0.946791,0.033,0.047,0.003,1.589,35.90625,0.015156286,0.18163156,11.354537,,,,
01:04.9,64.86,11.994255,0.612482,0.033,0.046,0.003,1.586,35.90625,0.015159689,0.18167238,7.3462653,,,,
01:04.9,64.88,11.997615,0.459807,0.034,0.048,0.002,1.586,35.90625,0.015162244,0.18170302,5.5165874,,,,
01:04.9,64.9,11.998045,0.753565,0.033,0.045,0.003,1.589,35.90625,0.01516643,0.18175325,9.0413068,,,,
01:04.9,64.92,11.99617,0.843531,0.032,0.048,0.003,1.589,35.90625,0.015171116,0.18180947,10.119141,,,,
01:04.9,64.94,11.995017,0.904965,0.032,0.045,0.004,1.588,35.90625,0.015176144,0.18186978,10.855071,,,,
01:05.0,64.96,11.992966,0.969577,0.033,0.046,0.005,1.589,35.90625,0.01518153,0.18193438,11.628104,,,,
01:05.0,64.98,11.991755,0.946333,0.033,0.046,0.003,1.59,35.90625,0.015186788,0.18199742,11.348193,,,,
01:05.0,65,11.990779,0.954472,0.033,0.048,0.004,1.589,35.90625,0.015192091,0.182061,11.444863,,,,
01:05.0,65.02,11.990252,0.90076,0.03,0.044,0.003,1.588,35.90625,0.015197095,0.18212101,10.800339,,,,
01:05.0,65.04,11.989959,0.845949,0.033,0.048,0.003,1.589,35.914063,0.015201794,0.18217736,10.142894,,,,
01:05.1,65.06,11.98992,0.858572,0.033,0.048,0.003,1.589,35.914063,0.015206564,0.18223455,10.29421,,,,
01:05.1,65.08,11.989236,0.956702,0.033,0.05,0.003,1.588,35.914063,0.015211879,0.18229827,11.470126,,,,
01:05.1,65.1,11.987693,0.979222,0.033,0.05,0.004,1.589,35.914063,0.015217319,0.18236348,11.738613,,,,
01:05.1,65.12,11.986736,0.953672,0.032,0.047,0.005,1.588,35.914063,0.015222618,0.18242699,11.431414,,,,
01:05.1,65.14,11.986287,0.956798,0.032,0.048,0.003,1.588,35.914063,0.015227933,0.1824907,11.468455,,,,
01:05.2,65.16,11.985857,0.935996,0.032,0.048,0.004,1.589,35.914063,0.015233133,0.18255303,11.218714,,,,
01:05.2,65.18,11.98533,0.976744,0.033,0.049,0.004,1.588,35.914063,0.015238559,0.18261807,11.706599,,,,
01:05.2,65.2,11.985271,0.915129,0.031,0.046,0.003,1.588,35.914063,0.015243644,0.182679,10.968069,,,,
01:05.2,65.22,11.986482,0.891329,0.034,0.049,0.005,1.59,35.914063,0.015248595,0.18273836,10.683899,,,,
01:05.2,65.24,11.9849,1.037039,0.033,0.049,0.005,1.588,35.914063,0.015254357,0.18280741,12.428809,,,,
01:05.3,65.26,11.98363,1.040415,0.032,0.049,0.003,1.59,35.90625,0.015260137,0.18287667,12.467948,,,,
01:05.3,65.28,11.983103,0.969879,0.032,0.048,0.004,1.589,35.90625,0.015265525,0.18294124,11.62216,,,,
01:05.3,65.3,12.05447,0.631418,0.032,0.048,0.001,1.589,35.90625,0.015269033,0.18298352,7.6114093,,,,
01:05.3,65.32,12.060505,0.492975,0.032,0.047,0.002,1.588,35.90625,0.015271772,0.18301656,5.9455275,,,,
01:05.3,65.34,12.05738,0.493148,0.033,0.048,0.002,1.588,35.90625,0.015274511,0.18304959,5.9460728,,,,
01:05.4,65.36,12.054099,0.493361,0.032,0.048,0.002,1.588,35.90625,0.015277252,0.18308263,5.9470223,,,,
01:05.4,65.38,12.051052,0.493562,0.033,0.05,0.002,1.588,35.90625,0.015279994,0.18311567,5.9479413,,,,
01:05.4,65.4,12.048142,0.493727,0.032,0.047,0.002,1.586,35.90625,0.015282737,0.18314872,5.948493,,,,
01:05.4,65.42,11.996189,0.757191,0.033,0.05,0.003,1.589,35.90625,0.015286944,0.18319918,9.0834063,,,,
01:05.4,65.44,11.9224,1.029237,0.033,0.05,0.004,1.59,35.90625,0.015292662,0.18326736,12.270975,,,,
01:05.5,65.46,11.925173,1.041783,0.033,0.051,0.005,1.589,35.90625,0.015298449,0.18333637,12.423443,,,,
01:05.5,65.48,11.928357,1.038483,0.033,0.05,0.004,1.59,35.914063,0.015304219,0.18340519,12.387396,,,,
01:05.5,65.5,11.931345,1.067108,0.033,0.049,0.005,1.587,35.914063,0.015310147,0.18347593,12.732034,,,,
01:05.5,65.52,11.934939,0.967896,0.035,0.051,0.004,1.588,35.914063,0.015315524,0.1835401,11.55178,,,,
01:05.5,65.54,11.938611,0.969682,0.033,0.048,0.005,1.589,35.914063,0.015320912,0.18360442,11.576656,,,,
01:05.6,65.56,11.941443,0.985105,0.033,0.049,0.003,1.586,35.914063,0.015326384,0.18366977,11.763575,,,,
01:05.6,65.58,11.944002,0.98593,0.033,0.046,0.004,1.588,35.914063,0.015331862,0.18373519,11.77595,,,,
01:05.6,65.6,11.946502,0.948099,0.035,0.05,0.003,1.589,35.914063,0.015337129,0.18379812,11.326467,,,,
01:05.6,65.62,12.002947,0.715533,0.033,0.047,0.002,1.585,35.914063,0.015341104,0.18384583,8.5885047,,,,
01:05.6,65.64,12.026287,0.560778,0.035,0.049,0.002,1.587,35.914063,0.01534422,0.1838833,6.7440772,,,,
01:05.7,65.66,12.026326,0.471709,0.033,0.046,0.002,1.586,35.914063,0.01534684,0.18391482,5.6729262,,,,
01:05.7,65.68,11.990564,0.620562,0.033,0.047,0.003,1.588,35.914063,0.015350288,0.18395615,7.4408884,,,,
01:05.7,65.7,11.967107,0.830008,0.034,0.048,0.004,1.588,35.914063,0.015354899,0.18401134,9.9327945,,,,
01:05.7,65.72,11.968103,0.833637,0.033,0.046,0.003,1.588,35.914063,0.01535953,0.18406676,9.9770535,,,,
01:05.7,65.74,11.968572,0.94243,0.033,0.046,0.004,1.589,35.914063,0.015364766,0.18412943,11.279541,,,,
01:05.8,65.76,11.968884,0.993084,0.033,0.048,0.005,1.59,35.914063,0.015370283,0.18419546,11.886107,,,,
01:05.8,65.78,11.969529,0.985266,0.034,0.047,0.004,1.588,35.914063,0.015375757,0.18426098,11.79317,,,,
01:05.8,65.8,11.970349,0.889281,0.033,0.047,0.003,1.589,35.914063,0.015380697,0.18432012,10.645004,,,,
01:05.8,65.82,11.972068,0.879225,0.033,0.047,0.003,1.589,35.914063,0.015385582,0.1843786,10.526141,,,,
01:05.8,65.84,11.973455,0.85112,0.035,0.049,0.003,1.589,35.914063,0.01539031,0.18443521,10.190847,,,,
01:05.9,65.86,11.97406,0.894459,0.033,0.048,0.003,1.59,35.914063,0.015395279,0.18449471,10.710306,,,,
01:05.9,65.88,11.973963,0.987893,0.033,0.047,0.003,1.59,35.914063,0.015400768,0.18456043,11.828994,,,,
01:05.9,65.9,11.97363,1.012365,0.033,0.046,0.003,1.59,35.914063,0.015406392,0.18462777,12.121684,,,,
01:05.9,65.92,11.974509,0.933123,0.033,0.047,0.004,1.59,35.914063,0.015411576,0.18468985,11.17369,,,,
01:05.9,65.94,11.975798,0.861074,0.033,0.047,0.004,1.589,35.914063,0.01541636,0.18474714,10.312048,,,,
01:06.0,65.96,11.976658,0.897469,0.034,0.048,0.003,1.589,35.914063,0.015421346,0.18480685,10.748679,,,,
01:06.0,65.98,11.977127,0.895497,0.035,0.049,0.004,1.589,35.914063,0.015426321,0.18486644,10.725481,,,,
01:06.0,66,11.977634,0.913403,0.033,0.048,0.004,1.589,35.914063,0.015431395,0.18492722,10.940407,,,,
01:06.0,66.02,11.97783,0.898732,0.034,0.048,0.005,1.59,35.914063,0.015436388,0.18498702,10.764859,,,,
01:06.0,66.04,11.97656,1.048876,0.033,0.047,0.004,1.59,35.914063,0.015442215,0.18505681,12.561926,,,,
01:06.1,66.06,11.97574,1.049222,0.034,0.048,0.003,1.589,35.914063,0.015448044,0.18512662,12.56521,,,,
01:06.1,66.08,11.975779,0.975005,0.034,0.049,0.003,1.589,35.914063,0.015453461,0.18519149,11.676444,,,,
01:06.1,66.1,12.019998,0.674632,0.032,0.045,0.002,1.588,35.914063,0.015457209,0.18523654,8.1090753,,,,
01:06.1,66.12,12.062459,0.487502,0.033,0.046,0.002,1.588,35.914063,0.015459917,0.18526921,5.8804729,,,,
01:06.1,66.14,12.05947,0.488138,0.033,0.045,0.002,1.587,35.914063,0.015462629,0.18530191,5.8866856,,,,
01:06.2,66.16,12.05613,0.488814,0.033,0.046,0.003,1.585,35.914063,0.015465345,0.18533465,5.8932051,,,,
01:06.2,66.18,12.052888,0.489542,0.032,0.046,0.003,1.585,35.914063,0.015468064,0.18536743,5.9003949,,,,
