ElapsedTime,Unix,VBUS,IBUS,DP,DM,CC1,CC2,TEMP,CHARGE,ENERGY,PWR
0:00:04.019, 4.020,12.018181,0.775197,0.028,0.043,0.003,1.589,35.5625,0.00088594622,0.010626947,9.3164579
0:00:04.040, 4.040,12.009119,0.6427,0.03,0.046,0.004,1.59,35.5625,0.00088951677,0.010669826,7.7182608
0:00:04.059, 4.060,12.01658,0.755746,0.031,0.044,0.003,1.592,35.5625,0.00089371536,0.010720279,9.0814823
0:00:04.080, 4.080,11.988982,0.723557,0.035,0.051,0.003,1.589,35.5625,0.00089773512,0.010768471,8.6747118
0:00:04.100, 4.100,12.01072,0.784966,0.035,0.051,0.003,1.588,35.5625,0.00090209604,0.010820849,9.4280068
0:00:04.120, 4.120,12.009548,0.863513,0.041,0.057,0.003,1.589,35.5625,0.00090689334,0.010878463,10.370401
0:00:04.140, 4.140,12.009685,0.793315,0.032,0.043,0.004,1.589,35.5625,0.00091130064,0.010931393,9.5274633
0:00:04.160, 4.160,12.008298,0.879938,0.033,0.048,0.002,1.587,35.5625,0.00091618919,0.010990096,10.566558
0:00:04.180, 4.180,12.007088,0.694413,0.033,0.047,0.003,1.589,35.5625,0.00092004704,0.011036418,8.337878
0:00:04.200, 4.200,12.006306,0.826338,0.032,0.046,0.004,1.589,35.5625,0.00092463781,0.011091536,9.9212669
0:00:04.220, 4.220,11.986306,0.800952,0.032,0.047,0.003,1.588,35.5625,0.00092908754,0.011144872,9.6004558
0:00:04.240, 4.240,12.00488,0.73473,0.032,0.045,0.003,1.589,35.5625,0.00093316937,0.011193873,8.8203455
0:00:04.260, 4.260,11.981384,0.776267,0.033,0.049,0.003,1.588,35.5625,0.00093748197,0.011245544,9.300753
0:00:04.280, 4.280,12.026443,0.767898,0.033,0.045,0.003,1.588,35.5625,0.00094174807,0.01129685,9.2350815
